Invoice,revenue
556435,151.2
556437,110.78999999999999
556439,147.75
556440,428.44
556441,360.07
556442,297.0
556443,627.4
556444,38970.0
556446,649.5
556447,314.16
556454,40.8
556455,734.44
556456,3.75
556460,379.2
556461,830.54
556462,213.8
556463,360.18
556464,80.82
556465,110.17999999999999
556466,189.05
556467,186.55
556468,111.03
556469,583.2
556470,301.42
556471,198.76999999999998
556472,255.8
556473,384.09000000000003
556474,363.7
556475,417.33
556476,302.62
556477,199.73
556478,226.48999999999998
556479,262.88
556480,131.10999999999999
556481,147.76000000000002
556482,709.44
556483,110.78
556484,2133.4
556485,210.95
556486,375.04
556487,167.35999999999999
556488,161.9
556489,110.12
556490,302.24
556491,274.74
556492,587.52
556494,532.22
556495,304.31
556496,45.0
556497,175.09
556498,35.849999999999994
556500,102.72
556501,394.42
556502,491.71000000000004
556503,1101.86
556504,376.58
556505,462.9599999999999
556506,50.88
556507,1650.1
556508,136.95
556509,289.77
556510,821.32
556512,143.54
556517,1001.21
556519,3.3200000000000003
556520,118.08
556521,116.75999999999999
556523,9.75
556526,236.26000000000002
556527,112.35
556528,312.44
556529,513.26
556531,765.03
556533,249.94
556534,53.150000000000006
556536,187.14000000000001
556537,310.48
556538,426.18
556539,147.0
556540,146.20000000000002
556541,271.6
556542,264.66
556571,178.94
556572,149.2
556573,480.98
556574,1336.2
556575,212.0
556576,134.48
556577,164.41
556578,1266.66
556579,1109.53
556580,311.4
556596,110.75
556629,593.72
556630,315.05
556631,58.08
556632,114.15
556641,189.47
556642,133.91
556667,254.12
556670,786.36
556671,259.08
556672,293.0
556680,306.46000000000004
556681,121.52
556682,201.83999999999997
556683,212.04000000000002
556684,83.4
556685,597.07
556714,976.25
556718,2145.0
556719,188.44
556720,372.6
556721,690.3399999999999
556722,236.28
556723,3060.4
556724,246.49
556725,2496.0
556726,8915.52
556727,555.8
556728,342.15000000000003
556731,103.72
556732,474.87
556733,325.36
556734,510.87
556740,147.42000000000002
556746,32.55
556751,1393.48
556767,454.68
556768,433.0
556776,211.47
556777,714.35
556778,393.78000000000003
556779,143.4
556780,275.14
556781,1172.6
556782,106.15
556783,451.26
556784,969.99
556785,102.0
556786,109.20000000000002
556788,414.1
556789,14.850000000000001
556790,256.77
556791,176.6
556792,150.37
556794,120.45
556795,123.13
556797,230.57999999999998
556804,554.62
556805,213.8
556806,122.04
556808,305.51
556809,223.48
556811,155.28
556814,153.24
556815,564.61
556816,501.64
556817,151.2
556819,420.94000000000005
556820,364.15000000000003
556822,143.3
556827,171.63
556828,184.19
556829,489.31
556830,44.95
556831,160.0
556842,40.0
556845,4415.4400000000005
556876,173.82
556878,112.1
556879,151.42
556881,263.06
556882,340.28000000000003
556883,353.43
556885,17.700000000000003
556886,299.94
556887,119.28999999999999
556889,111.37
556890,1063.3500000000001
556891,139.64
556892,120.94
556903,144.26
556905,336.11
556906,306.1
556908,302.46000000000004
556909,76.5
556910,873.87
556912,289.86
556913,392.0
556914,276.79
556915,192.54
556916,203.39
556917,22775.93
556918,650.88
556921,76.38
556922,14.25
556926,166.56
556927,3876.86
556928,606.72
556929,53.91
556931,171.84
556935,360.9
556937,1175.32
556942,683.17
556953,1012.86
556954,455.3
556956,1084.24
556958,305.2
556959,323.0
556960,668.8
556961,810.6000000000001
556964,331.44
556965,252.0
556967,299.04
556968,1077.1200000000001
556969,46.95
556970,245.75
556971,39.599999999999994
556972,149.52
556977,52.800000000000004
556998,305.4
557002,180.0
557005,302.14
557006,214.2
557007,1137.99
557008,112.88000000000001
557009,300.11
557010,129.3
557011,359.08000000000004
557012,62.4
557013,542.74
557014,87.44
557015,331.0
557016,169.66
557017,181.56
557018,5.9
557019,278.34
557020,212.47
557021,395.3
557023,183.95000000000002
557026,460.11
557027,318.65000000000003
557032,141.29999999999998
557033,189.5
557034,421.08
557038,35.400000000000006
557039,297.15
557040,263.09
557041,88.55
557042,15.8
557055,633.55
557056,49.800000000000004
557057,1830.72
557058,69.30000000000001
557063,190.95
557064,324.29
557065,161.46
557066,301.88
557067,1221.55
557068,13.440000000000001
557069,510.27
557070,376.77
557089,343.44
557092,432.0
557100,108.7
557103,113.06
557109,304.08000000000004
557110,102.0
557113,117.0
557114,158.4
557115,361.76
557116,305.75
557117,620.58
557118,364.16
557119,937.74
557120,235.94
557121,360.03999999999996
557122,305.18
557123,164.22
557124,230.57
557125,5405.48
557126,115.15
557127,117.72999999999999
557128,80.5
557129,463.6
557130,144.3
557131,217.4
557132,368.38
557133,305.28000000000003
557134,511.79999999999995
557135,461.9
557136,626.13
557141,387.65999999999997
557143,832.02
557144,600.08
557145,802.13
557146,86.84
557147,654.18
557149,13.05
557150,174.27
557152,13.899999999999999
557153,474.54
557208,351.97
557210,265.05
557211,1025.3400000000001
557212,610.5600000000001
557213,218.14000000000001
557214,964.77
557215,68.22
557216,42.42
557217,1987.19
557218,98.16
557219,323.28
557220,58.08
557221,233.53
557222,2060.0299999999997
557223,379.22
557225,411.48
557226,252.63000000000002
557227,23.0
557228,17.700000000000003
557230,135.0
557232,337.84000000000003
557233,405.76
557235,245.5
557237,68.9
557247,1359.58
557248,213.73
557250,68.44
557251,147.95
557252,11.9
557255,163.2
557256,274.56
557257,535.86
557258,126.9
557259,191.94
557260,345.5
557261,192.05
557262,174.53
557263,5683.0599999999995
557264,177.34
557265,341.81
557266,120.25
557267,245.82
557268,655.79
557270,111.68
557271,624.12
557272,535.0
557273,137.9
557274,580.34
557275,318.02
557276,184.23
557277,118.60000000000001
557278,1152.52
557279,233.89
557280,373.5
557281,201.57
557283,146.60999999999999
557284,133.07
557285,602.8
557286,178.51999999999998
557287,340.58
557289,144.23
557290,6.95
557291,388.98
557292,300.1
557293,249.95000000000002
557294,778.0
557295,125.46000000000001
557296,114.5
557297,239.35
557298,200.5
557299,562.4
557301,328.55
557302,236.44
557303,101.88
557304,132.95
557305,192.85
557306,234.6
557307,139.77
557308,109.96
557309,414.49
557310,111.2
557311,692.78
557312,408.45
557313,88.50000000000001
557314,223.74
557315,125.01
557316,151.63
557317,134.1
557318,303.3
557319,880.85
557320,321.3
557321,132.0
557322,1171.46
557325,325.26
557326,479.45000000000005
557327,81.84
557328,154.67000000000002
557329,107.6
557330,361.98
557331,32.28
557332,22.5
557333,662.1
557349,298.44
557350,587.54
557351,13.0
557389,336.03000000000003
557397,131.98
557406,242.65
557407,97.95
557409,561.0400000000001
557410,109.58
557414,241.74
557416,90.0
557426,170.04
557427,1125.4
557428,750.0
557429,181.44
557430,375.0
557431,427.13
557442,679.62
557464,37.2
557466,1965.74
557468,529.67
557469,244.69
557470,589.44
557471,532.94
557472,2862.06
557473,524.5
557474,454.6
557476,342.11
557477,33.75
557483,250.50000000000003
557484,539.81
557485,2876.0
557488,18.88
557489,484.06
557490,243.84000000000003
557492,183.63
557498,107.04
557499,185.78
557503,488.54
557504,215.6
557509,500.0
557510,305.04
557513,3.9
557514,173.42000000000002
557517,179.0
557518,113.12
557523,100.92
557524,38.08
557525,637.72
557526,91.8
557527,712.3
557528,528.45
557529,385.78000000000003
557560,309.1
557568,108.94
557569,427.76
557570,329.84
557571,2221.84
557572,870.3
557573,69.12
557577,112.09
557583,13.200000000000001
557595,492.36
557598,202.62
557601,69.89999999999999
557602,379.72
557603,290.36
557604,653.3000000000001
557605,147.39999999999998
557611,353.6
557612,246.54
557614,313.8
557615,648.6
557616,221.56
557617,327.45
557618,88.3
557619,195.9
557620,133.53
557621,1870.2
557622,73.78
557623,47.0
557625,469.72
557626,883.41
557627,257.3
557628,1966.66
557630,591.73
557631,410.34000000000003
557632,260.66
557633,302.39
557634,190.53
557635,194.89000000000001
557636,355.43
557639,246.73999999999998
557662,7.7
557667,309.81
557668,30.0
557669,390.06
557670,1607.04
557671,593.5799999999999
557672,135.75000000000003
557673,1581.85
557674,1754.97
557676,600.03
557681,193.5
557734,462.38
557735,313.08000000000004
557736,55.8
557739,116.28000000000002
557742,526.16
557743,152.63
557744,406.33
557745,497.26
557746,163.91
557747,333.57
557748,86.65
557749,249.76
557750,300.06
557751,250.09
557752,29.700000000000003
557753,237.61
557754,700.0
557755,441.48
557757,100.67
557758,291.99
557759,493.03999999999996
557760,542.7
557761,183.56
557762,507.07
557763,453.72
557764,987.08
557765,114.56
557766,183.76
557767,17.4
557769,195.16
557770,335.87
557771,374.81
557772,222.0
557774,123.62
557775,332.16
557776,630.84
557781,52.5
557782,406.3
557783,4.94
557785,330.55
557786,141.14
557787,180.35
557788,33.16
557789,459.84
557790,403.81
557792,302.25
557793,246.23
557794,142.5
557795,1064.22
557796,202.4
557797,206.2
557798,910.98
557799,726.85
557800,7.95
557801,573.54
557802,330.11
557803,329.56
557804,311.52
557805,344.1
557846,473.82
557848,88.62
557849,308.35
557850,276.93
557852,338.84
557853,801.0
557854,312.47
557855,127.19
557856,86.31
557857,110.69999999999999
557858,312.68
557859,137.45
557860,168.1
557861,220.83
557864,173.85
557869,6.8999999999999995
557870,314.7
557871,300.78000000000003
557872,370.85
557873,14.850000000000001
557875,371.89
557877,130.8
557878,1110.68
557880,1.45
557881,302.16
557884,145.2
557885,440.94
557886,580.04
557887,21.95
557888,157.94
557889,514.5
557891,720.03
557892,421.39
557893,348.59999999999997
557894,291.38
557896,114.88
557897,382.25
557898,517.05
557900,617.7
557933,460.75
557935,429.79999999999995
557939,390.5
557940,179.0
557942,114.1
557948,158.85
557949,437.75
557950,144.56
557951,181.45000000000002
557952,213.45
557953,35.01
557954,817.83
557955,269.90999999999997
557956,203.81
557957,551.72
557958,305.7
557959,228.7
557960,147.94
557961,214.4
557962,736.78
557963,327.6
557964,272.26
557966,607.2
557967,497.90000000000003
557968,671.9
557969,169.5
557970,41.9
557972,185.64000000000001
557973,293.96
557974,301.9
557975,438.8
557976,158.99
557995,262.87
558006,119.85000000000001
558027,309.8
558028,374.4
558030,170.51
558031,168.55
558035,307.5
558038,200.47
558039,68.5
558040,177.46
558041,417.36
558042,241.47
558043,773.08
558044,112.5
558045,634.74
558049,118.88
558053,312.85
558054,60.9
558056,229.26
558057,765.79
558058,365.11
558062,603.96
558063,516.69
558065,63.25
558067,930.71
558069,69.6
558070,20.4
558073,371.76
558074,937.0
558075,484.4
558076,913.36
558077,708.06
558078,35.400000000000006
558079,151.66
558083,108.53
558084,465.18
558085,387.47
558086,223.07
558087,135.37
558089,667.03
558090,79.9
558092,172.89
558093,103.0
558094,131.45000000000002
558096,545.34
558098,222.32
558099,852.84
558100,411.33
558101,196.64
558102,187.07
558103,413.6
558104,184.82
558105,389.81
558107,124.76
558108,95.19999999999999
558109,44.25
558111,45.5
558113,616.1700000000001
558114,200.15
558115,573.7
558121,171.98
558122,348.12
558123,510.45
558124,201.24
558125,1112.32
558126,666.06
558127,406.8
558159,167.59
558181,248.7
558182,434.0400000000001
558183,141.03
558191,154.15
558192,348.0
558193,768.0
558194,162.82
558195,701.88
558196,626.41
558197,666.68
558198,111.25999999999999
558199,163.29999999999998
558200,220.95
558201,318.2
558203,179.28000000000003
558204,243.76
558232,447.6
558233,339.26
558234,65.39999999999999
558235,453.69
558237,613.91
558241,310.12
558247,143.1
558248,576.08
558259,110.30000000000001
558260,310.0
558261,10.08
558262,10174.94
558263,1113.6000000000001
558264,98.3
558265,376.3
558271,382.46000000000004
558276,62.400000000000006
558293,216.95
558294,339.3
558295,333.65
558310,1382.88
558311,2739.92
558314,361.8
558315,1452.35
558317,173.8
558325,51.0
558328,492.94
558330,299.71
558331,407.04
558332,59.599999999999994
558333,500.0
558334,134.28
558335,254.18
558336,315.6
558338,222.9
558339,174.04999999999998
558341,173.56
558348,307.99
558350,82.66
558351,273.9
558352,107.5
558353,108.0
558355,589.23
558356,15.0
558358,140.06
558362,1353.2
558363,530.4
558365,250.0
558366,510.72
558367,345.92
558368,960.08
558370,323.0
558372,550.57
558375,376.92
558376,60.8
558381,600.0
558382,322.53
558383,282.23
558384,395.7
558385,478.08
558386,47.92
558387,101.76
558389,242.09
558390,576.4
558416,303.6
558417,2822.7400000000002
558418,259.98
558419,335.33
558420,178.63
558421,60.660000000000004
558430,227.70000000000002
558431,106.15
558432,342.21000000000004
558435,474.18
558437,175.89
558440,32.65
558441,145.48
558442,110.92
558443,403.44
558447,856.32
558452,258.12
558454,305.0
558455,311.65
558456,47.5
558458,125.95
558459,109.64
558460,406.46
558461,185.85
558462,326.34
558467,170.42000000000002
558470,140.85
558472,547.44
558473,237.2
558474,204.0
558478,114.35000000000001
558479,119.8
558480,145.75
558481,483.01
558482,13.200000000000001
558483,219.83
558484,679.88
558501,615.09
558523,2231.3
558524,187.78
558526,13355.4
558527,1.65
558528,812.0
558529,23.2
558532,328.41
558533,530.47
558534,567.42
558535,279.77
558536,1466.3200000000002
558537,294.64000000000004
558538,246.82
558539,445.42
558540,2662.17
558542,368.3
558552,1948.92
558554,2390.4
558555,127.1
558556,131.06
558557,428.40000000000003
558558,300.34000000000003
558560,5.95
558561,199.7
558562,309.9
558563,344.92
558564,482.6
558565,114.76
558567,318.9
558568,363.78
558570,142.52
558571,810.26
558572,228.1
558573,30.0
558574,97.2
558608,289.1
558611,57.900000000000006
558612,877.6800000000001
558613,756.36
558616,269.4
558619,316.7
558620,154.65
558621,300.04
558622,120.05000000000001
558623,163.9
558624,17.0
558625,301.06
558626,95.28
558627,311.86
558628,814.74
558629,32.4
558630,646.82
558631,161.89000000000001
558632,303.53999999999996
558633,294.65000000000003
558634,264.8
558635,91.22
558636,165.5
558637,203.85999999999999
558638,462.58
558639,360.8
558640,138.5
558641,831.34
558642,394.34000000000003
558643,410.90000000000003
558644,679.1
558647,439.74
558653,17.4
558671,345.29999999999995
558679,124.9
558684,976.58
558685,276.8
558686,184.2
558687,298.64
558696,587.3
558699,153.22
558700,304.61
558701,108.94999999999999
558702,156.17
558703,306.75
558704,658.85
558705,37.78
558706,416.96000000000004
558707,100.33
558708,10.76
558709,617.03
558710,31.11
558711,18.830000000000002
558713,69.02
558714,128.27
558717,71.4
558718,117.68
558719,351.48
558721,8.25
558729,440.64
558731,796.83
558734,9.75
558737,13.370000000000001
558738,405.38
558740,111.7
558746,215.75
558747,318.90999999999997
558748,115.75
558749,155.34
558750,450.81
558751,462.19
558752,272.26
558754,406.65999999999997
558755,154.25
558756,294.3
558757,223.92000000000002
558758,99.14
558759,247.52
558760,247.25
558761,175.65
558762,406.18
558763,209.51999999999998
558765,145.8
558766,306.33000000000004
558767,384.8
558768,95.15
558769,155.8
558770,115.55
558771,346.38
558772,156.91
558773,86.02
558775,7786.0
558776,5496.0
558778,471.22
558779,100.8
558812,750.9
558813,474.36
558814,226.93
558841,30.0
558860,249.03
558861,1067.8799999999999
558862,1561.0900000000001
558863,276.82
558867,109.33
558868,375.22
558870,1128.6
558871,4146.34
558872,289.96000000000004
558873,457.3
558875,153.13
558876,360.82
558877,249.05
558878,126.62
558879,369.56
558880,70.8
558881,998.4200000000001
558885,227.95000000000002
558886,49.5
558887,488.55
558888,659.08
558891,70.80000000000001
558892,298.74
558893,62.6
558894,101.10000000000001
558895,389.68
558900,107.7
558902,770.07
558906,433.21999999999997
558908,487.02
558909,789.6600000000001
558910,1141.2
558911,321.46
558912,31.25
558916,663.18
558917,838.8000000000001
558918,107.60000000000001
558919,455.45000000000005
558920,104.34
558921,20.8
558922,157.4
558923,97.0
558924,318.03
558925,17.4
558926,440.71
558927,324.17
558933,289.95
558959,351.14
558963,1088.5
558964,449.81
558970,129.64000000000001
558990,51.36
558991,123.73
558992,351.69
558993,504.98
558994,349.54
558995,311.82
558996,137.98000000000002
558999,221.52
559000,235.63
559001,300.8
559002,72.0
559004,632.44
559005,302.18
559006,307.6
559009,689.58
559010,205.60000000000002
559011,694.57
559013,467.7
559014,305.5
559015,396.9
559016,672.9
559017,455.16999999999996
559018,160.42000000000002
559020,18.740000000000002
559021,532.94
559023,737.04
559024,210.10000000000002
559025,214.79999999999998
559026,75.0
559027,642.02
559028,330.6
559029,19.919999999999998
559032,2156.44
559034,369.85
559035,139.68
559036,662.35
559044,426.2
559045,178.74
559046,54.9
559047,1278.1
559048,768.0
559050,600.72
559056,356.99
559057,561.34
559058,719.06
559060,302.20000000000005
559061,197.24
559062,553.92
559063,173.86
559064,318.66
559068,197.87
559070,110.55
559091,224.84
559092,197.22
559095,431.57
559096,647.9200000000001
559097,109.0
559098,605.76
559106,148.95
559107,127.53
559108,223.68
559109,215.85
559110,594.0
559111,61.8
559112,215.25
559113,85.0
559120,380.45
559121,308.18
559122,521.34
559123,253.26000000000002
559124,366.6
559125,437.38
559126,14.5
559127,301.9
559128,193.29
559129,167.5
559130,412.2
559131,202.1
559132,255.95
559133,704.01
559134,1056.62
559135,134.5
559137,5.2
559138,215.74
559139,477.9
559141,683.91
559142,381.17
559143,67.79
559144,312.75
559145,2825.1
559146,615.3000000000001
559148,96.0
559150,224.79
559151,473.7
559152,76.95
559153,321.14
559154,108.4
559155,221.0
559156,79.62
559157,307.03
559158,345.65
559160,235.82
559164,587.46
559165,39.239999999999995
559167,532.21
559168,145.96
559169,311.46
559170,179.35
559171,377.61
559172,65.4
559173,416.62
559174,503.8
559185,19.799999999999997
559187,46.75
559199,382.36
559200,361.11
559201,95.75
559202,781.03
559203,830.0000000000001
559204,909.24
559205,246.36
559206,128.16
559237,372.0
559254,300.03
559255,768.0
559256,819.0
559289,433.25
559293,28.880000000000003
559295,303.76
559297,428.49
559298,739.64
559299,229.14000000000001
559300,208.62
559301,336.8
559302,117.8
559305,142.1
559306,171.45000000000002
559307,370.15
559308,306.42
559310,944.1600000000001
559311,1837.92
559312,97.5
559313,225.20000000000002
559315,430.00000000000006
559316,276.6
559317,285.83
559318,177.21
559319,10.08
559320,134.86
559321,422.72
559322,2609.0
559323,203.6
559324,158.39999999999998
559325,219.78
559326,208.89
559327,203.46
559328,275.76
559329,205.1
559330,400.1
559331,349.92
559332,130.2
559333,23.04
559336,113.96000000000001
559339,90.6
559340,308.58000000000004
559341,443.2
559342,611.22
559343,4.25
559346,202.16
559349,292.82
559350,346.38
559352,126.44999999999999
559353,63.75
559354,365.05
559355,112.71
559356,869.9
559357,2215.25
559358,180.39
559359,109.9
559360,114.54
559361,253.69999999999996
559362,683.64
559363,157.81
559364,761.9200000000001
559366,413.96
559367,303.14
559368,225.95
559369,326.77
559370,185.51
559371,218.27
559372,626.88
559401,185.81
559418,579.26
559419,438.0
559420,225.72
559421,318.05
559422,284.75
559424,649.85
559436,110.49
559441,329.24
559455,251.9
559456,17.4
559457,765.4200000000001
559458,104.95
559459,454.28
559460,300.86
559462,314.85
559463,28.35
559464,419.91
559465,3609.8
559466,82.04
559469,252.37
559471,238.9
559472,9.2
559477,305.75
559504,35.33
559505,535.85
559507,98.06
559508,103.97
559509,31.74
559510,727.32
559511,2.37
559512,329.46000000000004
559513,243.22
559516,282.12
559519,870.0
559523,117.86
559524,45.0
559525,391.52
559526,115.72
559527,149.02
559528,455.95
559529,430.05
559532,13.01
559535,244.12
559536,198.56
559537,115.44999999999999
559538,269.49
559539,337.58
559541,52.199999999999996
559542,412.62
559543,38.98
559544,37.88
559545,288.42
559546,909.6
559547,381.37
559548,297.65
559549,280.7
559550,150.75
559551,111.23
559552,267.0
559553,322.15
559554,1778.5
559555,232.6
559556,34.68
559557,1217.64
559605,346.76
559606,114.11
559607,532.48
559609,126.6
559629,216.71
559636,47.550000000000004
559637,1236.48
559638,251.68
559639,457.26
559640,533.0200000000001
559641,365.02
559652,327.2
559653,165.07
559654,865.62
559656,178.38000000000002
559657,21.96
559658,30.0
559660,1080.65
559661,213.70000000000002
559662,299.7
559665,312.9
559668,301.26
559669,307.97
559671,114.95
559672,550.4
559673,1212.26
559674,351.7
559676,1180.12
559677,15.0
559678,214.25
559679,793.88
559680,421.24
559682,32.95
559684,373.40000000000003
559685,78.6
559686,141.98
559687,168.95
559688,5.8
559690,850.46
559691,795.5600000000001
559696,156.85
559697,72.38
559698,631.65
559699,192.8
559700,1752.06
559701,1305.6
559702,696.72
559703,857.7
559704,471.43
559706,347.29
559707,484.86
559708,116.55000000000001
559709,884.4
559710,191.60000000000002
559711,204.35
559715,304.5
559733,309.07
559745,113.07
559746,365.28
559751,207.41
559768,197.52000000000004
559774,119.19
559782,302.92
559783,302.04
559784,834.52
559790,326.4
559791,527.3
559793,24.380000000000003
559794,446.08
559795,35.0
559797,267.04
559798,100.32
559804,393.31
559806,490.11
559807,501.37
559809,235.71
559810,243.64999999999998
559811,305.1
559812,377.74
559813,753.66
559814,370.16
559815,757.6
559818,515.3
559819,256.7
559821,131.45
559822,12.75
559823,52.8
559824,263.38
559826,104.05
559827,431.8
559828,7.9
559831,416.90000000000003
559834,239.2
559835,15.0
559836,516.12
559861,179.17
559862,515.72
559863,352.94
559864,406.22999999999996
559865,1086.8300000000002
559866,610.01
559872,47.24
559876,243.25
559877,178.82
559878,367.5
559879,5.1
559881,162.63
559883,56.18
559884,535.52
559885,69.72
559886,48.150000000000006
559887,163.53
559888,311.92
559889,915.46
559890,45.599999999999994
559893,608.46
559894,419.48
559895,317.40000000000003
559896,177.85
559897,660.01
559898,353.08
559899,281.71
559900,214.2
559901,23.25
559902,105.78
559903,353.09
559904,506.16
559905,152.81
559906,185.85
559907,936.48
559909,330.92
559910,35.599999999999994
559911,270.9
559912,357.78
559913,17.4
559916,110.14
559918,488.4
559919,2735.16
559920,61.199999999999996
559921,305.02
559922,574.7
559925,316.85
559926,39.599999999999994
559927,461.08
559928,1710.39
559929,252.05
559930,585.62
559931,205.95
559932,561.9
559933,308.2
559934,304.92
559935,315.12
559936,49.92
559937,465.35
559938,112.81
559940,791.7
559941,1960.7999999999997
559942,1037.1
559944,596.7
559945,18.0
559948,1430.75
559951,309.4
559979,304.09999999999997
559980,202.87
559981,603.5400000000001
559982,164.0
559984,203.56
559985,219.06
559986,98.45
559987,688.0
559988,185.78
559989,521.49
559990,87.3
559991,139.95
559993,188.56
560010,285.0
560018,287.29
560024,244.87
560025,140.69
560026,119.05
560032,2.5
560033,902.09
560034,300.99
560035,2204.36
560036,1147.1
560038,875.28
560041,654.97
560042,170.45
560047,221.73000000000002
560048,132.16
560049,522.52
560051,344.62
560052,413.64
560053,366.31
560078,453.75
560079,449.2
560080,3279.36
560086,299.18
560087,326.4
560088,135.62
560089,82.53
560093,356.84
560094,408.21999999999997
560095,30.5
560096,95.4
560097,339.38
560098,127.88
560101,105.0
560102,288.57
560103,130.26
560104,159.3
560105,222.13
560106,772.43
560107,356.1
560108,208.5
560109,56.82
560115,180.8
560118,418.96
560119,448.1
560120,971.13
560122,119.04
560125,136.68
560145,709.74
560180,185.07
560181,118.71
560182,254.35
560183,105.6
560184,52.980000000000004
560185,542.4
560186,113.06
560187,550.94
560188,322.2
560190,168.20000000000002
560191,60.0
560199,358.56000000000006
560200,30.0
560201,329.30000000000007
560202,776.0500000000001
560203,472.81
560204,154.20000000000002
560205,16.5
560207,410.84999999999997
560209,1246.32
560210,107.39999999999999
560211,561.06
560212,187.92000000000002
560222,231.39
560223,187.39
560224,400.76
560228,307.41
560229,155.3
560230,345.23
560231,250.95
560232,238.4
560233,247.44
560234,1885.1
560235,189.58
560236,35.400000000000006
560237,49.550000000000004
560238,307.5
560239,1242.3799999999999
560240,216.37
560241,80.7
560244,268.76
560246,1353.1000000000001
560247,111.9
560248,438.76
560249,201.25
560250,259.79
560251,394.88
560252,115.87
560253,535.59
560254,236.94
560255,783.9
560256,140.76
560257,810.09
560258,482.8
560259,541.4300000000001
560260,171.44
560261,207.16
560262,368.18
560263,89.26
560264,417.38
560265,413.38
560266,338.70000000000005
560267,129.5
560268,211.69
560269,148.16000000000003
560270,131.73
560271,355.57
560272,150.1
560273,372.3
560274,91.73
560275,15.0
560276,108.44
560277,114.14
560278,173.39
560279,173.65
560280,705.3000000000001
560281,152.68
560282,277.12
560284,204.54
560285,675.7
560286,898.44
560287,115.49
560288,563.4200000000001
560295,456.84
560299,747.78
560300,800.46
560302,47.7
560305,241.95000000000002
560355,114.55
560356,333.11
560357,183.5
560359,337.43
560360,3949.32
560361,272.81
560362,150.78
560363,131.5
560364,1585.94
560366,487.96999999999997
560368,728.0600000000001
560381,378.16
560382,119.39999999999999
560383,314.15000000000003
560385,310.49
560387,179.41
560392,217.6
560393,470.84
560394,556.58
560397,364.14
560398,1734.58
560410,530.47
560412,207.94
560413,550.64
560415,304.52
560416,21.72
560417,147.18
560422,300.18
560426,370.1
560432,484.1
560437,218.62
560441,165.20000000000002
560442,120.23
560443,201.96
560444,445.74
560445,11134.34
560446,532.3199999999999
560447,525.03
560448,576.0
560449,335.09999999999997
560450,90.0
560451,1527.0
560452,99.6
560453,1198.3799999999999
560454,224.3
560469,220.15
560473,483.02000000000004
560483,355.53999999999996
560491,158.65
560499,460.14
560500,131.66
560501,91.4
560503,362.82
560504,4406.61
560523,64.8
560527,470.95
560534,390.98
560535,242.91
560536,123.15
560537,323.09
560538,306.4
560539,513.48
560544,60.650000000000006
560545,105.6
560546,232.05
560547,614.2
560548,121.38000000000001
560549,653.9
560551,109.01
560552,750.93
560553,126.35
560554,358.57
560555,115.52
560557,110.23
560562,185.55
560566,431.66
560568,554.84
560569,557.6800000000001
560570,36.56
560571,729.0699999999999
560576,202.07
560577,471.27000000000004
560579,566.13
560580,8801.51
560581,611.76
560582,49.470000000000006
560584,112.74
560586,667.2
560587,60.0
560590,1292.31
560592,557.6800000000001
560595,814.48
560596,186.20000000000002
560597,326.4
560598,310.45
560599,191.16
560601,176.68
560602,336.36
560603,300.65
560604,464.71999999999997
560605,611.24
560606,293.07
560607,301.52
560634,421.44
560635,599.68
560640,313.76
560641,111.96
560642,329.65
560644,460.39
560646,2365.91
560648,710.25
560650,466.87
560651,451.42
560686,385.57
560688,153.34
560689,312.9
560690,469.76
560691,533.04
560692,111.04
560693,119.18
560694,835.65
560695,785.0
560696,111.49000000000001
560697,227.92000000000002
560698,664.83
560700,157.71
560701,299.28
560710,26.02
560711,193.23
560712,116.13
560713,160.8
560714,26.25
560715,132.95000000000002
560716,1532.76
560718,1682.5900000000001
560720,17.0
560721,29.759999999999998
560723,385.0
560724,534.34
560725,59.699999999999996
560726,102.83
560727,126.58
560728,348.29
560729,5433.57
560731,163.68
560732,341.03
560734,990.0
560736,345.14
560742,312.9
560754,310.82
560776,408.25
560781,353.02
560782,337.93
560783,676.8
560790,902.4
560791,116.81
560792,685.5
560805,120.0
560807,480.18
560820,146.66
560821,109.44999999999999
560824,134.57
560826,512.94
560827,252.45
560828,1088.86
560829,283.12
560833,205.66
560834,484.40000000000003
560839,121.54
560841,2569.55
560843,99.0
560844,74.88
560845,301.26
560853,460.7
560854,473.09999999999997
560856,421.7
560858,295.79999999999995
560859,87.30000000000001
560861,196.0
560862,287.83
560863,127.83
560864,475.36
560868,82.92
560870,375.26
560871,20.8
560872,338.03
560873,563.07
560875,606.46
560876,1159.06
560878,201.18
560879,64.02
560881,56.3
560882,312.59000000000003
560883,452.71000000000004
560884,890.0
560885,189.26
560886,675.0
560887,2064.8
560888,352.46000000000004
560891,254.38
560892,877.36
560893,310.34000000000003
560894,751.75
560895,1021.9200000000001
560896,301.03
560897,139.20000000000002
560901,746.5699999999999
560906,173.8
560908,86.24
560911,41.1
560913,4.25
560914,310.93
560915,308.6
560916,325.64
560917,833.85
560918,813.89
560919,430.0
560920,385.52
560921,322.67
560922,260.9
560924,647.9200000000001
560925,1665.1999999999998
560927,572.9300000000001
560928,425.96
560929,53.79
560930,325.44
560931,175.04999999999998
560934,374.28
560937,218.56
560942,164.92
560972,438.5
560974,508.25
560975,167.4
560976,83.7
560977,422.40000000000003
560978,480.62
560979,310.36
560980,318.8
560988,356.0
560989,748.14
560991,890.0699999999999
560992,224.94
560994,38.16
560996,685.1
560997,768.02
560998,214.62
